date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:25:12	21328/21328	---M--	200	added ('OK')	image/jpeg	etag:%2265c497be-5350%22	https://drivco-wp.egenslab.com/wp-content/uploads/2023/09/vehicle-8-400x250.jpg	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.egenslab.com/wp-content/uploads/2023/09/vehicle-8-400x250.jpg	(from https://www.drivco-wp.egenslab.com/home-06/)
13:25:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:20:59%20GMT	https://drivco-wp.b-cdn.net/wp-content/uploads/2023/09/vehicle-16.jpg	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/uploads/2023/09/vehicle-16.jpg	(from https://www.drivco-wp.egenslab.com/home-06/)
13:25:15	98765/98765	---M--	200	added ('OK')	image/jpeg	etag:%22654cd6e4-181cd%22	https://drivco-wp.egenslab.com/wp-content/uploads/2023/09/vehicle-16.jpg	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.egenslab.com/wp-content/uploads/2023/09/vehicle-16.jpg	(from https://www.drivco-wp.egenslab.com/home-06/)
13:25:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:21:02%20GMT	https://drivco-wp.b-cdn.net/wp-content/uploads/2023/09/vehicle-9-400x250.jpg	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/uploads/2023/09/vehicle-9-400x250.jpg	(from https://www.drivco-wp.egenslab.com/home-06/)
13:25:15	21026/21026	---M--	200	added ('OK')	image/jpeg	etag:%2265c497bf-5222%22	https://drivco-wp.egenslab.com/wp-content/uploads/2023/09/vehicle-9-400x250.jpg	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.egenslab.com/wp-content/uploads/2023/09/vehicle-9-400x250.jpg	(from https://www.drivco-wp.egenslab.com/home-06/)
13:25:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:21:03%20GMT	https://drivco-wp.b-cdn.net/wp-content/uploads/2023/09/vehicle-1.jpg	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/uploads/2023/09/vehicle-1.jpg	(from https://www.drivco-wp.egenslab.com/home-06/)
13:25:17	67213/67213	---M--	200	added ('OK')	image/jpeg	etag:%22654cd6bb-1068d%22	https://drivco-wp.egenslab.com/wp-content/uploads/2023/09/vehicle-1.jpg	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.egenslab.com/wp-content/uploads/2023/09/vehicle-1.jpg	(from https://www.drivco-wp.egenslab.com/home-06/)
13:25:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:21:04%20GMT	https://drivco-wp.b-cdn.net/wp-content/uploads/2023/10/inner-banner-img1.png	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/uploads/2023/10/inner-banner-img1.png	(from https://www.drivco-wp.egenslab.com/home-06/)
13:25:19	51817/51817	---M--	200	added ('OK')	image/png	etag:%22654cd74c-ca69%22	https://drivco-wp.egenslab.com/wp-content/uploads/2023/10/inner-banner-img1.png	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.egenslab.com/wp-content/uploads/2023/10/inner-banner-img1.png	(from https://www.drivco-wp.egenslab.com/home-06/)
13:25:19	213149/213149	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202024%2023:21:06%20GMT	https://www.drivco-wp.egenslab.com/vehicle/chevrolet-silverado-2023/	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/vehicle/chevrolet-silverado-2023/index.html	(from https://www.drivco-wp.egenslab.com/home-06/)
13:25:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:21:06%20GMT	https://drivco-wp.b-cdn.net/wp-content/uploads/2023/10/inner-banner-img2.png	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/uploads/2023/10/inner-banner-img2.png	(from https://www.drivco-wp.egenslab.com/home-06/)
13:25:20	96788/96788	---M--	200	added ('OK')	image/png	etag:%22651bbe1f-17a14%22	https://drivco-wp.egenslab.com/wp-content/uploads/2023/10/inner-banner-img2.png	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.egenslab.com/wp-content/uploads/2023/10/inner-banner-img2.png	(from https://www.drivco-wp.egenslab.com/home-06/)
13:25:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:21:07%20GMT	https://drivco-wp.b-cdn.net/wp-content/uploads/2023/09/vehicle-23.jpg	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/uploads/2023/09/vehicle-23.jpg	(from https://www.drivco-wp.egenslab.com/home-06/)
13:25:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:21:09%20GMT	https://drivco-wp.egenslab.com/wp-content/uploads/2023/09/vehicle-23.jpg	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.egenslab.com/wp-content/uploads/2023/09/vehicle-23.jpg	(from https://www.drivco-wp.egenslab.com/home-06/)
13:25:24	98017/98017	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Jul%202024%2023:21:11%20GMT	https://www.drivco-wp.egenslab.com/wp-content/uploads/2023/09/vehicle-23.jpg	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/wp-content/uploads/2023/09/vehicle-23.jpg	(from https://www.drivco-wp.egenslab.com/home-06/)
13:25:27	3857/3857	---MC-	200	added ('OK')	application/rss+xml	etag:%22e9448b609280527ac2734bd5fe290a44%22	https://www.drivco-wp.egenslab.com/vehicle-brand/audi/feed/	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/vehicle-brand/audi/feed/index.html	(from https://www.drivco-wp.egenslab.com/vehicle-brand/audi/)
13:25:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:21:13%20GMT	https://drivco-wp.b-cdn.net/wp-content/themes/drivco/style.css?ver=41	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/themes/drivco/styled91b.css	(from https://www.drivco-wp.egenslab.com/vehicle-brand/audi/)
13:25:29	668/668	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2023:21:16%20GMT	https://www.drivco-wp.egenslab.com/wp-json/wp/v2/vehicle-brand/33	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/wp-json/wp/v2/vehicle-brand/33.json	(from https://www.drivco-wp.egenslab.com/vehicle-brand/audi/)
13:25:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:21:17%20GMT	https://drivco-wp.b-cdn.net/wp-content/themes/drivco/style.css?ver=99	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/themes/drivco/style6775.css	(from https://www.drivco-wp.egenslab.com/vehicle-brand/bmw/)
13:25:31	2533/2533	---MC-	200	added ('OK')	application/rss+xml	etag:%22e9448b609280527ac2734bd5fe290a44%22	https://www.drivco-wp.egenslab.com/vehicle-brand/bmw/feed/	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/vehicle-brand/bmw/feed/index.html	(from https://www.drivco-wp.egenslab.com/vehicle-brand/bmw/)
13:25:34	665/665	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2023:21:20%20GMT	https://www.drivco-wp.egenslab.com/wp-json/wp/v2/vehicle-brand/26	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/wp-json/wp/v2/vehicle-brand/26.json	(from https://www.drivco-wp.egenslab.com/vehicle-brand/bmw/)
13:25:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:21:21%20GMT	https://drivco-wp.b-cdn.net/wp-content/themes/drivco/style.css?ver=83	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/themes/drivco/style16bc.css	(from https://www.drivco-wp.egenslab.com/vehicle-brand/mercedes/)
13:25:34	134918/134918	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202024%2023:21:21%20GMT	https://www.drivco-wp.egenslab.com/vehicle-brand/ferrari/	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/vehicle-brand/ferrari/index.html	(from https://www.drivco-wp.egenslab.com/)
13:25:35	134855/134855	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202024%2023:21:22%20GMT	https://www.drivco-wp.egenslab.com/vehicle-brand/hyundai/	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/vehicle-brand/hyundai/index.html	(from https://www.drivco-wp.egenslab.com/)
13:25:36	2527/2527	---MC-	200	added ('OK')	application/rss+xml	etag:%22e9448b609280527ac2734bd5fe290a44%22	https://www.drivco-wp.egenslab.com/vehicle-brand/mercedes/feed/	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/vehicle-brand/mercedes/feed/index.html	(from https://www.drivco-wp.egenslab.com/vehicle-brand/mercedes/)
13:25:37	680/680	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2023:21:24%20GMT	https://www.drivco-wp.egenslab.com/wp-json/wp/v2/vehicle-brand/34	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/wp-json/wp/v2/vehicle-brand/34.json	(from https://www.drivco-wp.egenslab.com/vehicle-brand/mercedes/)
13:25:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:21:24%20GMT	https://drivco-wp.b-cdn.net/wp-content/themes/drivco/style.css?ver=75	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/themes/drivco/style1cbd.css	(from https://www.drivco-wp.egenslab.com/vehicle-brand/toyota/)
13:25:38	1819/1819	---MC-	200	added ('OK')	application/rss+xml	etag:%22e9448b609280527ac2734bd5fe290a44%22	https://www.drivco-wp.egenslab.com/vehicle-brand/toyota/feed/	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/vehicle-brand/toyota/feed/index.html	(from https://www.drivco-wp.egenslab.com/vehicle-brand/toyota/)
13:25:40	674/674	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2023:21:26%20GMT	https://www.drivco-wp.egenslab.com/wp-json/wp/v2/vehicle-brand/27	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/wp-json/wp/v2/vehicle-brand/27.json	(from https://www.drivco-wp.egenslab.com/vehicle-brand/toyota/)
13:25:41	4645/4645	---MC-	200	added ('OK')	application/rss+xml	etag:%22e9448b609280527ac2734bd5fe290a44%22	https://www.drivco-wp.egenslab.com/model/bmw-2023/feed/	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/model/bmw-2023/feed/index.html	(from https://www.drivco-wp.egenslab.com/model/bmw-2023/)
13:25:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:21:28%20GMT	https://drivco-wp.b-cdn.net/wp-content/themes/drivco/style.css?ver=39	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/themes/drivco/style.19bca97.delayed	(from https://www.drivco-wp.egenslab.com/model/bmw-2023/)
13:25:44	672/672	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2023:21:30%20GMT	https://www.drivco-wp.egenslab.com/wp-json/wp/v2/vehicle-model/60	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/wp-json/wp/v2/vehicle-model/60.json	(from https://www.drivco-wp.egenslab.com/model/bmw-2023/)
13:25:46	169635/169635	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202024%2023:21:31%20GMT	https://www.drivco-wp.egenslab.com/model/c-class-2023/	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/model/c-class-2023/index.html	(from https://www.drivco-wp.egenslab.com/)
13:25:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:21:33%20GMT	https://drivco-wp.b-cdn.net/wp-content/themes/drivco/style.css?ver=48	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/themes/drivco/style.19dcc26.delayed	(from https://www.drivco-wp.egenslab.com/model/escalade-2023/)
13:25:47	6757/6757	---MC-	200	added ('OK')	application/rss+xml	etag:%22e9448b609280527ac2734bd5fe290a44%22	https://www.drivco-wp.egenslab.com/model/escalade-2023/feed/	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/model/escalade-2023/feed/index.html	(from https://www.drivco-wp.egenslab.com/model/escalade-2023/)
13:25:49	687/687	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2023:21:35%20GMT	https://www.drivco-wp.egenslab.com/wp-json/wp/v2/vehicle-model/61	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/wp-json/wp/v2/vehicle-model/61.json	(from https://www.drivco-wp.egenslab.com/model/escalade-2023/)
13:25:50	3272/3272	---MC-	200	added ('OK')	application/rss+xml	etag:%22e9448b609280527ac2734bd5fe290a44%22	https://www.drivco-wp.egenslab.com/model/golf-2023/feed/	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/model/golf-2023/feed/index.html	(from https://www.drivco-wp.egenslab.com/model/golf-2023/)
13:25:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:21:37%20GMT	https://drivco-wp.b-cdn.net/wp-content/themes/drivco/style.css?ver=65	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/themes/drivco/style.19f7223.delayed	(from https://www.drivco-wp.egenslab.com/model/golf-2023/)
13:25:51	135719/135719	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202024%2023:21:37%20GMT	https://www.drivco-wp.egenslab.com/model/escalade-2023/page/2/	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/model/escalade-2023/page/2/index.html	(from https://www.drivco-wp.egenslab.com/model/escalade-2023/)
13:25:51	134838/134838	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202024%2023:21:38%20GMT	https://www.drivco-wp.egenslab.com/model/ferrari-f8/	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/model/ferrari-f8/index.html	(from https://www.drivco-wp.egenslab.com/)
13:25:53	675/675	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2023:21:39%20GMT	https://www.drivco-wp.egenslab.com/wp-json/wp/v2/vehicle-model/56	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/wp-json/wp/v2/vehicle-model/56.json	(from https://www.drivco-wp.egenslab.com/model/golf-2023/)
13:25:54	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:21:40%20GMT	https://drivco-wp.b-cdn.net/wp-content/themes/drivco/style.css?ver=81	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/themes/drivco/style8fb1.css	(from https://www.drivco-wp.egenslab.com/model/rx-2021/)
13:25:54	4621/4621	---MC-	200	added ('OK')	application/rss+xml	etag:%22e9448b609280527ac2734bd5fe290a44%22	https://www.drivco-wp.egenslab.com/model/rx-2021/feed/	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/model/rx-2021/feed/index.html	(from https://www.drivco-wp.egenslab.com/model/rx-2021/)
13:25:56	669/669	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2023:21:43%20GMT	https://www.drivco-wp.egenslab.com/wp-json/wp/v2/vehicle-model/57	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/wp-json/wp/v2/vehicle-model/57.json	(from https://www.drivco-wp.egenslab.com/model/rx-2021/)
13:25:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:21:43%20GMT	https://drivco-wp.b-cdn.net/wp-content/themes/drivco/style.css?ver=58	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/themes/drivco/style1f4a.css	(from https://www.drivco-wp.egenslab.com/location/kualalumpur/)
13:26:00	3927/3927	---MC-	200	added ('OK')	application/rss+xml	etag:%22e9448b609280527ac2734bd5fe290a44%22	https://www.drivco-wp.egenslab.com/location/kualalumpur/feed/	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/location/kualalumpur/feed/index.html	(from https://www.drivco-wp.egenslab.com/location/kualalumpur/)
13:26:00	659/659	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2023:21:46%20GMT	https://www.drivco-wp.egenslab.com/wp-json/wp/v2/location/65	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/wp-json/wp/v2/location/65.json	(from https://www.drivco-wp.egenslab.com/location/kualalumpur/)
13:26:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:21:47%20GMT	https://drivco-wp.b-cdn.net/wp-content/themes/drivco/style.css?ver=43	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/themes/drivco/style6c22.css	(from https://www.drivco-wp.egenslab.com/location/panama-city/)
13:26:03	659/659	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2023:21:49%20GMT	https://www.drivco-wp.egenslab.com/wp-json/wp/v2/location/24	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/wp-json/wp/v2/location/24.json	(from https://www.drivco-wp.egenslab.com/location/panama-city/)
13:26:03	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:21:50%20GMT	https://drivco-wp.b-cdn.net/wp-content/themes/drivco/style.css?ver=78	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/themes/drivco/styled738.css	(from https://www.drivco-wp.egenslab.com/location/new-delhi/)
13:26:04	3299/3299	---MC-	200	added ('OK')	application/rss+xml	etag:%22e9448b609280527ac2734bd5fe290a44%22	https://www.drivco-wp.egenslab.com/location/new-delhi/feed/	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/location/new-delhi/feed/index.html	(from https://www.drivco-wp.egenslab.com/location/new-delhi/)
13:26:05	653/653	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2023:21:52%20GMT	https://www.drivco-wp.egenslab.com/wp-json/wp/v2/location/37	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/wp-json/wp/v2/location/37.json	(from https://www.drivco-wp.egenslab.com/location/new-delhi/)
13:26:05	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:21:52%20GMT	https://drivco-wp.b-cdn.net/wp-content/themes/drivco/style.css?ver=96	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/themes/drivco/stylea497.css	(from https://www.drivco-wp.egenslab.com/location/new-york/)
13:26:07	1840/1840	---MC-	200	added ('OK')	application/rss+xml	etag:%22e9448b609280527ac2734bd5fe290a44%22	https://www.drivco-wp.egenslab.com/location/new-york/feed/	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/location/new-york/feed/index.html	(from https://www.drivco-wp.egenslab.com/location/new-york/)
13:26:08	650/650	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2023:21:55%20GMT	https://www.drivco-wp.egenslab.com/wp-json/wp/v2/location/67	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/wp-json/wp/v2/location/67.json	(from https://www.drivco-wp.egenslab.com/location/new-york/)
13:26:10	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:21:55%20GMT	https://drivco-wp.b-cdn.net/wp-content/themes/drivco/style.css?ver=84	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/themes/drivco/style2d44.css	(from https://www.drivco-wp.egenslab.com/location/sydney-city/)
13:26:10	3224/3224	---MC-	200	added ('OK')	application/rss+xml	etag:%22e9448b609280527ac2734bd5fe290a44%22	https://www.drivco-wp.egenslab.com/location/sydney-city/feed/	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/location/sydney-city/feed/index.html	(from https://www.drivco-wp.egenslab.com/location/sydney-city/)
13:26:12	659/659	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2023:21:58%20GMT	https://www.drivco-wp.egenslab.com/wp-json/wp/v2/location/38	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/wp-json/wp/v2/location/38.json	(from https://www.drivco-wp.egenslab.com/location/sydney-city/)
13:26:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:21:59%20GMT	https://drivco-wp.b-cdn.net/wp-content/themes/drivco/style.css?ver=14	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/themes/drivco/style12e4.css	(from https://www.drivco-wp.egenslab.com/location/melbourne-city/)
13:26:13	5306/5306	---MC-	200	added ('OK')	application/rss+xml	etag:%22e9448b609280527ac2734bd5fe290a44%22	https://www.drivco-wp.egenslab.com/location/melbourne-city/feed/	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/location/melbourne-city/feed/index.html	(from https://www.drivco-wp.egenslab.com/location/melbourne-city/)
13:26:14	668/668	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2023:22:01%20GMT	https://www.drivco-wp.egenslab.com/wp-json/wp/v2/location/36	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/wp-json/wp/v2/location/36.json	(from https://www.drivco-wp.egenslab.com/location/melbourne-city/)
13:26:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:22:02%20GMT	https://drivco-wp.b-cdn.net/wp-content/themes/drivco/style.css?ver=94	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/themes/drivco/style9fd3.css	(from https://www.drivco-wp.egenslab.com/vehicle-category/used-car/)
13:26:16	8139/8139	---MC-	200	added ('OK')	application/rss+xml	etag:%22e9448b609280527ac2734bd5fe290a44%22	https://www.drivco-wp.egenslab.com/vehicle-category/used-car/feed/	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/vehicle-category/used-car/feed/index.html	(from https://www.drivco-wp.egenslab.com/vehicle-category/used-car/)
13:26:17	699/699	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2023:22:04%20GMT	https://www.drivco-wp.egenslab.com/wp-json/wp/v2/vehicle-category/43	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/www.drivco-wp.egenslab.com/wp-json/wp/v2/vehicle-category/43.json	(from https://www.drivco-wp.egenslab.com/vehicle-category/used-car/)
13:26:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2023:22:05%20GMT	https://drivco-wp.b-cdn.net/wp-content/themes/drivco/style.css?ver=30	C:/Users/ACER/Desktop/BHIGITAL%20AGENCY/kinging%20logistics%20and%20automobile%20limited/drivco-wp.b-cdn.net/wp-content/themes/drivco/stylec05a.css	(from https://www.drivco-wp.egenslab.com/about-us/)
